threshold;tpr;fpr;ks;n_good;n_default;interest_good;mean_loan_default;mean_ann_default;mean_term_default;r_monthly;interest_default;rejected_good;rejected_default;approved_good;approved_default
0.28414292725668466;0.1856480548276557;0.02657436750880796;0.15907368731884775;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1501;920;54982;4040
0.283998654822681;0.1856480548276557;0.026627480834941486;0.15902057399271421;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1504;920;54979;4040
0.2839451086924772;0.18584962709131223;0.026627480834941486;0.15922214625637074;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1504;922;54979;4039
0.2835801622208377;0.18584962709131223;0.02675141192925305;0.1590982151620592;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1511;922;54972;4039
0.28326220034892763;0.18625277161862527;0.02675141192925305;0.15950135968937224;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1511;924;54972;4037
0.28308738675821393;0.18625277161862527;0.026839934139475594;0.1594128374791497;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1516;924;54967;4037
0.2830289476433224;0.1864543438822818;0.026839934139475594;0.15961440974280622;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1516;925;54967;4036
0.2829983305458058;0.1864543438822818;0.02687534302356461;0.15957900085871718;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1518;925;54965;4036
0.28299309964185604;0.18665591614593832;0.02687534302356461;0.1597805731223737;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1518;926;54965;4035
0.2827071549555487;0.18665591614593832;0.026963865233787156;0.15969205091215116;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1523;926;54960;4035
0.28265432108732835;0.18685748840959485;0.026963865233787156;0.1598936231758077;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1523;927;54960;4034
0.282590008163669;0.18685748840959485;0.026999274117876174;0.15985821429171868;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1525;927;54958;4034
0.28246651973740267;0.18705906067325137;0.026999274117876174;0.1600597865553752;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1525;928;54958;4033
0.28245362600804097;0.18705906067325137;0.027016978559920683;0.16004208211333068;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1526;928;54957;4033
0.2823603760221199;0.1872606329369079;0.027016978559920683;0.1602436543769872;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1526;929;54957;4032
0.2819286474361004;0.1872606329369079;0.027194022980365773;0.16006660995654212;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1536;929;54947;4032
0.28190215634069415;0.1874622052005644;0.027194022980365773;0.16026818222019862;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1536;930;54947;4031
0.28179433253426606;0.1874622052005644;0.027317954074677336;0.16014425112588707;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1543;930;54940;4031
0.2817741009360574;0.18766377746422092;0.027317954074677336;0.1603458233895436;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1543;931;54940;4030
0.28176059218846583;0.18766377746422092;0.027335658516721845;0.16032811894749907;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1544;931;54939;4030
0.28174358069221533;0.18786534972787744;0.027335658516721845;0.1605296912111556;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1544;932;54939;4028
0.2815426881237861;0.18786534972787744;0.02738877184285537;0.16047657788502206;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1547;932;54936;4028
0.2814981493480089;0.18806692199153396;0.02738877184285537;0.1606781501486786;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1547;933;54936;4028
0.2812961078769513;0.18806692199153396;0.027477294053077916;0.16058962793845605;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1552;933;54931;4028
0.28118022650643554;0.188470066518847;0.027477294053077916;0.1609927724657691;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1552;935;54931;4026
0.2807178181680655;0.188470066518847;0.02760122514738948;0.16086884137145754;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1559;935;54924;4026
0.2807152468567871;0.18887321104616006;0.02760122514738948;0.1612719858987706;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1559;937;54924;4024
0.2806885051209412;0.18887321104616006;0.027618929589433988;0.16125428145672607;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1560;937;54923;4024
0.2806295478361152;0.18927635557347308;0.027618929589433988;0.1616574259840391;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1560;939;54923;4022
0.28062782338958325;0.18927635557347308;0.027636634031478497;0.16163972154199457;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1561;939;54922;4022
0.28053458094662803;0.1894779278371296;0.027636634031478497;0.1618412938056511;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1561;940;54922;4021
0.28039686589894713;0.1894779278371296;0.027672042915567515;0.1618058849215621;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1563;940;54920;4021
0.2802400281355536;0.19008264462809918;0.027672042915567515;0.16241060171253166;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1563;943;54920;4018
0.2802165314437487;0.19008264462809918;0.027689747357612024;0.16239289727048717;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1564;943;54919;4018
0.28020709178000386;0.1902842168917557;0.027689747357612024;0.1625944695341437;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1564;944;54919;4017
0.2801309758303143;0.1902842168917557;0.027707451799656533;0.16257676509209917;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1565;944;54918;4017
0.28011972513529426;0.19048578915541223;0.027707451799656533;0.1627783373557557;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1565;945;54918;4016
0.2796840825192954;0.19048578915541223;0.027849087336012605;0.16263670181939963;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1573;945;54910;4016
0.2796565717153747;0.19088893368272525;0.027849087336012605;0.16303984634671265;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1573;947;54910;4013
0.27954740943033746;0.19088893368272525;0.027866791778057114;0.16302214190466813;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1574;947;54909;4013
0.2795279945407102;0.19109050594638177;0.027866791778057114;0.16322371416832465;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1574;948;54909;4013
0.2793537015555192;0.19109050594638177;0.02790220066214613;0.16318830528423564;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1576;948;54907;4013
0.2793131248190785;0.19149365047369482;0.02790220066214613;0.1635914498115487;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1576;950;54907;4011
0.27923434420310445;0.19149365047369482;0.02795531398827966;0.16353833648541516;56483;4961;83849.26443686627;557778.5;26481.7;24.839959718026183;0.01319402574403036;100025.86126485397;1579;950;54904;4011
